sent,tags,parse
"He interprets and balances and briefly becomes the major , visible part of the abstract principle governing these relationships .","He/PRP interprets/VBZ and/CC balances/NN and/CC briefly/NN becomes/VBZ the/DT major/JJ ,/, visible/JJ part/NN of/IN the/DT abstract/JJ principle/NN governing/VBG these/DT relationships/NNS ./."," nsubj(interprets-2, He-1) nsubj(becomes-7, He-1) root(ROOT-0, interprets-2) cc(interprets-2, and-3) advmod(becomes-7, balances-4) cc(balances-4, and-5) conj:and(balances-4, briefly-6) advmod(becomes-7, briefly-6) conj:and(interprets-2, becomes-7) det(part-12, the-8) amod(part-12, major-9) amod(part-12, visible-11) xcomp(becomes-7, part-12) case(principle-16, of-13) det(principle-16, the-14) amod(principle-16, abstract-15) nmod:of(part-12, principle-16) acl(principle-16, governing-17) det(relationships-19, these-18) dobj(governing-17, relationships-19)  "
He only briefly mentions the priestess Chielo 's authority in relation to the Oracle of the Hills and Caves .,He/PRP only/RB briefly/NN mentions/VBZ the/DT priestess/NNP Chielo/NNP 's/POS authority/NN in/IN relation/NN to/TO the/DT Oracle/NNP of/IN the/DT Hills/NNPS and/CC Caves/NNPS ./.," nsubj(mentions-4, He-1) advmod(mentions-4, only-2) dep(only-2, briefly-3) root(ROOT-0, mentions-4) det(Chielo-7, the-5) compound(Chielo-7, priestess-6) nmod:poss(authority-9, Chielo-7) case(Chielo-7, 's-8) dobj(mentions-4, authority-9) case(relation-11, in-10) nmod:in(authority-9, relation-11) case(Oracle-14, to-12) det(Oracle-14, the-13) nmod:to(mentions-4, Oracle-14) case(Hills-17, of-15) det(Hills-17, the-16) nmod:of(Oracle-14, Hills-17) cc(Hills-17, and-18) nmod:of(Oracle-14, Caves-19) conj:and(Hills-17, Caves-19)  "
"While chiefly known for his revolutionary tome , The Wretched of the Earth1 , Fanon 's contribution to the dialogue of oppression has , I think , been too narrowly applied , probably since it occurs in largely political instead of cultural-literary terms .","While/IN chiefly/RB known/VBN for/IN his/PRP$ revolutionary/JJ tome/NN ,/, The/DT Wretched/NNP of/IN the/DT Earth1/NNS ,/, Fanon/NNP 's/POS contribution/NN to/TO the/DT dialogue/NN of/IN oppression/NN has/VBZ ,/, I/PRP think/VBP ,/, been/VBN too/RB narrowly/RB applied/VBN ,/, probably/RB since/IN it/PRP occurs/VBZ in/IN largely/RB political/JJ instead/RB of/IN cultural-literary/JJ terms/NNS ./."," mark(known-3, While-1) advmod(known-3, chiefly-2) advcl(applied-31, known-3) case(tome-7, for-4) nmod:poss(tome-7, his-5) amod(tome-7, revolutionary-6) nmod:for(known-3, tome-7) det(Wretched-10, The-9) appos(tome-7, Wretched-10) case(Earth1-13, of-11) det(Earth1-13, the-12) nmod:of(Wretched-10, Earth1-13) nmod:poss(contribution-17, Fanon-15) case(Fanon-15, 's-16) nsubjpass(applied-31, contribution-17) case(dialogue-20, to-18) det(dialogue-20, the-19) nmod:to(contribution-17, dialogue-20) case(oppression-22, of-21) nmod:of(dialogue-20, oppression-22) aux(applied-31, has-23) nsubj(think-26, I-25) parataxis(applied-31, think-26) auxpass(applied-31, been-28) advmod(applied-31, too-29) advmod(applied-31, narrowly-30) root(ROOT-0, applied-31) advmod(occurs-36, probably-33) mark(occurs-36, since-34) nsubj(occurs-36, it-35) advcl(applied-31, occurs-36) case(political-39, in-37) advmod(political-39, largely-38) nmod:in(occurs-36, political-39) case(terms-43, instead-40) mwe(instead-40, of-41) amod(terms-43, cultural-literary-42) nmod:instead_of(political-39, terms-43)  "
Marx brings his story of internal opposition to a conclusion by briefly drawing attention to the combined pressure of the unions and the reemergent mass movement in bringing about the De Klerk reforms and the possibility of a negotiated settlement.,Marx/NNP brings/VBZ his/PRP$ story/NN of/IN internal/JJ opposition/NN to/TO a/DT conclusion/NN by/IN briefly/RB drawing/VBG attention/NN to/TO the/DT combined/JJ pressure/NN of/IN the/DT unions/NNS and/CC the/DT reemergent/JJ mass/NN movement/NN in/IN bringing/VBG about/IN the/DT De/NNP Klerk/NNP reforms/NNS and/CC the/DT possibility/NN of/IN a/DT negotiated/VBN settlement/NN ./.," nsubj(brings-2, Marx-1) root(ROOT-0, brings-2) nmod:poss(story-4, his-3) dobj(brings-2, story-4) case(opposition-7, of-5) amod(opposition-7, internal-6) nmod:of(story-4, opposition-7) case(conclusion-10, to-8) det(conclusion-10, a-9) nmod:to(opposition-7, conclusion-10) mark(drawing-13, by-11) advmod(drawing-13, briefly-12) advcl(brings-2, drawing-13) dobj(drawing-13, attention-14) case(pressure-18, to-15) det(pressure-18, the-16) amod(pressure-18, combined-17) nmod:to(drawing-13, pressure-18) case(unions-21, of-19) det(unions-21, the-20) nmod:of(pressure-18, unions-21) cc(unions-21, and-22) det(movement-26, the-23) amod(movement-26, reemergent-24) compound(movement-26, mass-25) nmod:of(pressure-18, movement-26) conj:and(unions-21, movement-26) mark(bringing-28, in-27) advcl(drawing-13, bringing-28) case(reforms-33, about-29) det(reforms-33, the-30) compound(reforms-33, De-31) compound(reforms-33, Klerk-32) nmod:about(bringing-28, reforms-33) cc(reforms-33, and-34) det(possibility-36, the-35) nmod:about(bringing-28, possibility-36) conj:and(reforms-33, possibility-36) case(settlement-40, of-37) det(settlement-40, a-38) amod(settlement-40, negotiated-39) nmod:of(possibility-36, settlement-40)  "
"Briefly described , the method involved twelve to fifteen participants per group receiving a minimum of sixteen hours of instruction per week .","Briefly/RB described/VBN ,/, the/DT method/NN involved/VBD twelve/CD to/TO fifteen/CD participants/NNS per/IN group/NN receiving/VBG a/DT minimum/NN of/IN sixteen/NN hours/NNS of/IN instruction/NN per/IN week/NN ./."," advmod(described-2, Briefly-1) advcl(involved-6, described-2) det(method-5, the-4) nsubj(involved-6, method-5) root(ROOT-0, involved-6) dobj(involved-6, twelve-7) case(participants-10, to-8) nummod(participants-10, fifteen-9) nmod:to(involved-6, participants-10) case(group-12, per-11) nmod:per(participants-10, group-12) xcomp(involved-6, receiving-13) det(minimum-15, a-14) dobj(receiving-13, minimum-15) case(hours-18, of-16) compound(hours-18, sixteen-17) nmod:of(minimum-15, hours-18) case(instruction-20, of-19) nmod:of(hours-18, instruction-20) case(week-22, per-21) nmod:per(instruction-20, week-22)  "
"Although there are any number of sources that briefly refer to the issue of race designation , usually as it relates to the use of a specific term , few books or essays provide an historical survey or analysis of the topic .","Although/IN there/EX are/VBP any/DT number/NN of/IN sources/NNS that/WDT briefly/RB refer/VBP to/TO the/DT issue/NN of/IN race/NN designation/NN ,/, usually/RB as/IN it/PRP relates/VBZ to/TO the/DT use/NN of/IN a/DT specific/JJ term/NN ,/, few/JJ books/NNS or/CC essays/NNS provide/VBP an/DT historical/JJ survey/NN or/CC analysis/NN of/IN the/DT topic/NN ./."," mark(are-3, Although-1) expl(are-3, there-2) advcl(provide-34, are-3) det(number-5, any-4) nsubj(are-3, number-5) case(sources-7, of-6) nmod:of(number-5, sources-7) nsubj(refer-10, sources-7) ref(sources-7, that-8) advmod(refer-10, briefly-9) acl:relcl(sources-7, refer-10) case(issue-13, to-11) det(issue-13, the-12) nmod:to(refer-10, issue-13) case(designation-16, of-14) compound(designation-16, race-15) nmod:of(issue-13, designation-16) advmod(relates-21, usually-18) mark(relates-21, as-19) nsubj(relates-21, it-20) advcl(refer-10, relates-21) case(use-24, to-22) det(use-24, the-23) nmod:to(relates-21, use-24) case(term-28, of-25) det(term-28, a-26) amod(term-28, specific-27) nmod:of(use-24, term-28) amod(books-31, few-30) nsubj(provide-34, books-31) cc(books-31, or-32) conj:or(books-31, essays-33) nsubj(provide-34, essays-33) root(ROOT-0, provide-34) det(survey-37, an-35) amod(survey-37, historical-36) dobj(provide-34, survey-37) cc(survey-37, or-38) dobj(provide-34, analysis-39) conj:or(survey-37, analysis-39) case(topic-42, of-40) det(topic-42, the-41) nmod:of(survey-37, topic-42)  "
"33 Several of the Republican Forty-eighters were men like Adolph Douai who presumably made a stopover in Philadelphia on his way from Texas to Boston and who eventually became a leading member of the Socialist Labor party , Julius Frobel who returned to Germany in 1857 , and Hugo Wesendonck , who lived briefly in Philadelphia but left for New York City , where he became a prominent German American and Republican.34 Thus , the Forty-eighters were a limited presence within the Philadelphia Republican organization , unable to provide consistent leadership into the 1860 election .","33/CD Several/NNS of/IN the/DT Republican/NNP Forty-eighters/NNP were/VBD men/NNS like/IN Adolph/NNP Douai/NNP who/WP presumably/RB made/VBD a/DT stopover/NN in/IN Philadelphia/NNP on/IN his/PRP$ way/NN from/IN Texas/NNP to/TO Boston/NNP and/CC who/WP eventually/RB became/VBD a/DT leading/VBG member/NN of/IN the/DT Socialist/NNP Labor/NNP party/NN ,/, Julius/NNP Frobel/NNP who/WP returned/VBD to/TO Germany/NNP in/IN 1857/CD ,/, and/CC Hugo/NNP Wesendonck/NNP ,/, who/WP lived/VBD briefly/RB in/IN Philadelphia/NNP but/CC left/VBD for/IN New/NNP York/NNP City/NNP ,/, where/WRB he/PRP became/VBD a/DT prominent/JJ German/NNP American/NNP and/CC Republican/NNP .34/NNP Thus/RB ,/, the/DT Forty-eighters/NNP were/VBD a/DT limited/JJ presence/NN within/IN the/DT Philadelphia/NNP Republican/NNP organization/NN ,/, unable/JJ to/TO provide/VB consistent/JJ leadership/NN into/IN the/DT 1860/CD election/NN ./."," nummod(Several-2, 33-1) nsubj(men-8, Several-2) case(Forty-eighters-6, of-3) det(Forty-eighters-6, the-4) compound(Forty-eighters-6, Republican-5) nmod:of(Several-2, Forty-eighters-6) cop(men-8, were-7) root(ROOT-0, men-8) case(Douai-11, like-9) compound(Douai-11, Adolph-10) nmod:like(men-8, Douai-11) nsubj(made-14, who-12) advmod(made-14, presumably-13) dep(men-8, made-14) det(stopover-16, a-15) dobj(made-14, stopover-16) case(Philadelphia-18, in-17) nmod:in(made-14, Philadelphia-18) case(way-21, on-19) nmod:poss(way-21, his-20) nmod:on(Philadelphia-18, way-21) case(Texas-23, from-22) nmod:from(made-14, Texas-23) case(Boston-25, to-24) nmod:to(made-14, Boston-25) cc(made-14, and-26) nsubj(became-29, who-27) advmod(became-29, eventually-28) dep(men-8, became-29) conj:and(made-14, became-29) det(member-32, a-30) amod(member-32, leading-31) xcomp(became-29, member-32) case(party-37, of-33) det(party-37, the-34) compound(party-37, Socialist-35) compound(party-37, Labor-36) nmod:of(member-32, party-37) compound(Frobel-40, Julius-39) xcomp(became-29, Frobel-40) conj:and(member-32, Frobel-40) nsubj(returned-42, Frobel-40) ref(Frobel-40, who-41) acl:relcl(Frobel-40, returned-42) case(Germany-44, to-43) nmod:to(returned-42, Germany-44) case(1857-46, in-45) nmod:in(returned-42, 1857-46) cc(member-32, and-48) compound(Wesendonck-50, Hugo-49) xcomp(became-29, Wesendonck-50) conj:and(member-32, Wesendonck-50) nsubj(lived-53, Wesendonck-50) nsubj(left-58, Wesendonck-50) ref(Wesendonck-50, who-52) acl:relcl(Wesendonck-50, lived-53) advmod(lived-53, briefly-54) case(Philadelphia-56, in-55) nmod:in(lived-53, Philadelphia-56) cc(lived-53, but-57) acl:relcl(Wesendonck-50, left-58) conj:but(lived-53, left-58) case(City-62, for-59) compound(City-62, New-60) compound(City-62, York-61) nmod:for(left-58, City-62) advmod(became-66, where-64) nsubj(became-66, he-65) acl:relcl(City-62, became-66) det(American-70, a-67) amod(American-70, prominent-68) compound(American-70, German-69) nsubj(presence-81, American-70) cc(American-70, and-71) compound(.34-73, Republican-72) conj:and(American-70, .34-73) nsubj(presence-81, .34-73) advmod(presence-81, Thus-74) det(Forty-eighters-77, the-76) nsubj(presence-81, Forty-eighters-77) cop(presence-81, were-78) det(presence-81, a-79) amod(presence-81, limited-80) ccomp(became-66, presence-81) case(organization-86, within-82) det(organization-86, the-83) compound(organization-86, Philadelphia-84) compound(organization-86, Republican-85) nmod:within(presence-81, organization-86) xcomp(lived-53, unable-88) mark(provide-90, to-89) xcomp(unable-88, provide-90) amod(leadership-92, consistent-91) dobj(provide-90, leadership-92) case(election-96, into-93) det(election-96, the-94) nummod(election-96, 1860-95) nmod:into(provide-90, election-96)  "
I believe there are social systemic reasons for these tendencies and I 'll briefly speculate on how they operate .,I/PRP believe/VBP there/EX are/VBP social/JJ systemic/JJ reasons/NNS for/IN these/DT tendencies/NNS and/CC I/PRP 'll/MD briefly/RB speculate/VB on/IN how/WRB they/PRP operate/VBP ./.," nsubj(believe-2, I-1) root(ROOT-0, believe-2) expl(are-4, there-3) ccomp(believe-2, are-4) amod(reasons-7, social-5) amod(reasons-7, systemic-6) nsubj(are-4, reasons-7) case(tendencies-10, for-8) det(tendencies-10, these-9) nmod:for(reasons-7, tendencies-10) cc(believe-2, and-11) nsubj(speculate-15, I-12) aux(speculate-15, 'll-13) advmod(speculate-15, briefly-14) conj:and(believe-2, speculate-15) mark(operate-19, on-16) advmod(operate-19, how-17) nsubj(operate-19, they-18) advcl(speculate-15, operate-19)  "
He could not be a barfly and he could not hate his parents for whatever weaknesses led them into their lives.,He/PRP could/MD not/RB be/VB a/DT barfly/NN and/CC he/PRP could/MD not/RB hate/VB his/PRP$ parents/NNS for/IN whatever/WDT weaknesses/NNS led/VBD them/PRP into/IN their/PRP$ lives/NNS ./.," nsubj(barfly-6, He-1) aux(barfly-6, could-2) neg(barfly-6, not-3) cop(barfly-6, be-4) det(barfly-6, a-5) root(ROOT-0, barfly-6) cc(barfly-6, and-7) nsubj(hate-11, he-8) aux(hate-11, could-9) neg(hate-11, not-10) conj:and(barfly-6, hate-11) nmod:poss(parents-13, his-12) dobj(hate-11, parents-13) mark(led-17, for-14) dobj(led-17, whatever-15) nsubj(led-17, weaknesses-16) advcl(hate-11, led-17) dobj(led-17, them-18) case(lives-21, into-19) nmod:poss(lives-21, their-20) nmod:into(led-17, lives-21)  "
"Moreover , the Indian service should help "" the tribal Indian whose society is now chiefly archaic to preserve the vital things of his old life , including the usable part of his institutions . ""","Moreover/RB ,/, the/DT Indian/JJ service/NN should/MD help/VB ''/'' the/DT tribal/NN Indian/JJ whose/WP$ society/NN is/VBZ now/RB chiefly/RB archaic/JJ to/TO preserve/VB the/DT vital/JJ things/NNS of/IN his/PRP$ old/JJ life/NN ,/, including/VBG the/DT usable/JJ part/NN of/IN his/PRP$ institutions/NNS ./. ''/''"," advmod(help-7, Moreover-1) det(service-5, the-3) amod(service-5, Indian-4) nsubj(help-7, service-5) aux(help-7, should-6) root(ROOT-0, help-7) det(tribal-10, the-9) dobj(help-7, tribal-10) nsubj(archaic-17, Indian-11) nsubj(preserve-19, Indian-11) nmod:poss(society-13, whose-12) dep(Indian-11, society-13) cop(archaic-17, is-14) advmod(archaic-17, now-15) advmod(archaic-17, chiefly-16) acl:relcl(tribal-10, archaic-17) mark(preserve-19, to-18) xcomp(archaic-17, preserve-19) det(things-22, the-20) amod(things-22, vital-21) dobj(preserve-19, things-22) case(life-26, of-23) nmod:poss(life-26, his-24) amod(life-26, old-25) nmod:of(things-22, life-26) case(part-31, including-28) det(part-31, the-29) amod(part-31, usable-30) nmod:including(help-7, part-31) case(institutions-34, of-32) nmod:poss(institutions-34, his-33) nmod:of(part-31, institutions-34)  "
"He wrote two articles in the late 1970s ( 1977,1978 ) that briefly examined how plenary power had worked to seriously disadvantage tribes in fundamental legal ways .","He/PRP wrote/VBD two/CD articles/NNS in/IN the/DT late/JJ 1970s/NNS -LRB-/-LRB- 1977,1978/CD -RRB-/-RRB- that/WDT briefly/RB examined/VBD how/WRB plenary/JJ power/NN had/VBD worked/VBN to/TO seriously/RB disadvantage/NN tribes/NNS in/IN fundamental/JJ legal/JJ ways/NNS ./."," nsubj(wrote-2, He-1) root(ROOT-0, wrote-2) nummod(articles-4, two-3) dobj(wrote-2, articles-4) nsubj(examined-14, articles-4) case(1970s-8, in-5) det(1970s-8, the-6) amod(1970s-8, late-7) nmod:in(articles-4, 1970s-8) appos(articles-4, 1977,1978-10) ref(articles-4, that-12) advmod(examined-14, briefly-13) acl:relcl(articles-4, examined-14) advmod(worked-19, how-15) amod(power-17, plenary-16) nsubj(worked-19, power-17) nsubj(tribes-23, power-17) aux(worked-19, had-18) ccomp(examined-14, worked-19) mark(tribes-23, to-20) advmod(tribes-23, seriously-21) compound(tribes-23, disadvantage-22) xcomp(worked-19, tribes-23) case(ways-27, in-24) amod(ways-27, fundamental-25) amod(ways-27, legal-26) nmod:in(tribes-23, ways-27)  "
"<p> To review that debate briefly again : ethnohistorians pose the question of whether prophetic movements were indigenous , or a response to external crises .","<p>/VB To/TO review/VB that/DT debate/NN briefly/RB again/RB :/: ethnohistorians/NNS pose/VB the/DT question/NN of/IN whether/IN prophetic/JJ movements/NNS were/VBD indigenous/JJ ,/, or/CC a/DT response/NN to/TO external/JJ crises/NNS ./."," root(ROOT-0, <p>-1) mark(review-3, To-2) xcomp(<p>-1, review-3) det(debate-5, that-4) dobj(review-3, debate-5) advmod(review-3, briefly-6) advmod(review-3, again-7) nsubj(pose-10, ethnohistorians-9) parataxis(review-3, pose-10) det(question-12, the-11) dobj(pose-10, question-12) mark(indigenous-18, of-13) mark(indigenous-18, whether-14) amod(movements-16, prophetic-15) nsubj(indigenous-18, movements-16) cop(indigenous-18, were-17) acl(question-12, indigenous-18) cc(question-12, or-20) det(response-22, a-21) dobj(pose-10, response-22) conj:or(question-12, response-22) case(crises-25, to-23) amod(crises-25, external-24) nmod:to(response-22, crises-25)  "
"Its chronic water shortages result chiefly from inadequate pressure , and many households have purchased water pumps .","Its/PRP$ chronic/JJ water/NN shortages/NNS result/VBP chiefly/RB from/IN inadequate/JJ pressure/NN ,/, and/CC many/JJ households/NNS have/VBP purchased/VBN water/NN pumps/NNS ./."," nmod:poss(shortages-4, Its-1) amod(shortages-4, chronic-2) compound(shortages-4, water-3) nsubj(result-5, shortages-4) root(ROOT-0, result-5) advmod(result-5, chiefly-6) case(pressure-9, from-7) amod(pressure-9, inadequate-8) nmod:from(result-5, pressure-9) cc(result-5, and-11) amod(households-13, many-12) nsubj(purchased-15, households-13) aux(purchased-15, have-14) conj:and(result-5, purchased-15) compound(pumps-17, water-16) dobj(purchased-15, pumps-17)  "
